FL_DATE,Flight_Month,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,Delay_category,Delay_status,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
04-04-2022,2022-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,399,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",2230,2250,20,Short Delay,On Time,14,2304,15,3,2355,18,23,0,0,0,85,88,71,414,18,0,3,0,2
01-03-2020,2020-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5487,SEA,"Seattle, WA",OAK,"Oakland, CA",1610,1611,1,No delay,Delayed,16,1627,1755,5,1815,1800,-15,0,0,0,125,109,88,672,0,0,0,0,0
08-11-2022,2022-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3052,IAH,"Houston, TX",MCO,"Orlando, FL",1510,1506,-4,No delay,Delayed,6,1512,1814,8,1830,1822,-8,0,0,0,140,136,122,854,0,0,0,0,0
12-09-2019,2019-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,207,SAN,"San Diego, CA",DAL,"Dallas, TX",1835,1833,-2,No delay,Delayed,11,1844,2318,3,2320,2321,1,0,0,0,165,168,154,1182,0,0,0,0,0
02-02-2020,2020-02,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2017,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",600,550,-10,No delay,Delayed,28,618,736,8,744,744,0,0,0,0,284,294,258,1824,0,0,0,0,0
22-04-2019,2019-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5549,RDD,"Redding, CA",SFO,"San Francisco, CA",600,601,1,No delay,Delayed,5,606,647,2,700,649,-11,0,0,0,60,48,41,199,0,0,0,0,0
19-05-2023,2023-05,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,624,SNA,"Santa Ana, CA",DEN,"Denver, CO",1619,1609,-10,No delay,Delayed,11,1620,1915,14,1940,1929,-11,0,0,0,141,140,115,846,0,0,0,0,0
26-10-2020,2020-10,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1081,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",1245,1242,-3,No delay,Delayed,12,1254,1556,7,1610,1603,-7,0,0,0,145,141,122,907,0,0,0,0,0
29-10-2020,2020-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2129,LGB,"Long Beach, CA",OAK,"Oakland, CA",845,841,-4,No delay,Delayed,8,849,941,6,1000,947,-13,0,0,0,75,66,52,353,0,0,0,0,0
23-12-2022,2022-12,Horizon Air,Horizon Air: QX,QX,19687,2405,ANC,"Anchorage, AK",FAI,"Fairbanks, AK",600,620,20,Short Delay,On Time,15,635,726,2,709,728,19,0,0,0,69,68,51,261,0,19,0,0,0
10-07-2021,2021-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,586,PDX,"Portland, OR",DFW,"Dallas/Fort Worth, TX",2359,2357,-2,No delay,Delayed,11,8,512,7,542,519,-23,0,0,0,223,202,184,1616,0,0,0,0,0
02-04-2020,2020-04,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6011,IAD,"Washington, DC",CLT,"Charlotte, NC",815,0,0,No delay,Delayed,0,0,0,0,944,0,0,1,D,0,89,0,0,322,0,0,0,0,0
13-09-2022,2022-09,JetBlue Airways,JetBlue Airways: B6,B6,20409,1485,BOS,"Boston, MA",PIT,"Pittsburgh, PA",915,913,-2,No delay,Delayed,18,931,1102,4,1058,1106,8,0,0,0,103,113,91,496,0,0,0,0,0
03-10-2019,2019-10,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4257,RIC,"Richmond, VA",EWR,"Newark, NJ",1745,1742,-3,No delay,Delayed,131,1953,2037,12,1921,2049,88,0,0,0,96,187,44,277,0,0,88,0,0
10-10-2021,2021-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3619,ORD,"Chicago, IL",DTW,"Detroit, MI",1425,1510,45,Short Delay,On Time,17,1527,1712,9,1642,1721,39,0,0,0,77,71,45,235,0,39,0,0,0
17-02-2019,2019-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,713,OAK,"Oakland, CA",SAN,"San Diego, CA",615,611,-4,No delay,Delayed,16,627,728,2,745,730,-15,0,0,0,90,79,61,446,0,0,0,0,0
17-12-2021,2021-12,Envoy Air,Envoy Air: MQ,MQ,20398,4311,DFW,"Dallas/Fort Worth, TX",ABI,"Abilene, TX",1650,1648,-2,No delay,Delayed,18,1706,1739,4,1750,1743,-7,0,0,0,60,55,33,158,0,0,0,0,0
19-12-2022,2022-12,JetBlue Airways,JetBlue Airways: B6,B6,20409,215,BOS,"Boston, MA",DFW,"Dallas/Fort Worth, TX",1035,1101,26,Short Delay,On Time,18,1119,1425,10,1409,1435,26,0,0,0,274,274,246,1562,22,0,0,0,4
18-12-2021,2021-12,Republic Airline,Republic Airline: YX,YX,20452,5736,BOS,"Boston, MA",JFK,"New York, NY",1159,1209,10,No delay,Delayed,13,1222,1312,11,1319,1323,4,0,0,0,80,74,50,187,0,0,0,0,0
23-09-2019,2019-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2075,PHL,"Philadelphia, PA",STL,"St. Louis, MO",820,818,-2,No delay,Delayed,20,838,942,4,950,946,-4,0,0,0,150,148,124,814,0,0,0,0,0
14-09-2020,2020-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2266,PHX,"Phoenix, AZ",BNA,"Nashville, TN",1750,1750,0,No delay,Delayed,14,1804,2254,4,2305,2258,-7,0,0,0,195,188,170,1449,0,0,0,0,0
10-05-2021,2021-05,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5102,DVL,"Devils Lake, ND",DEN,"Denver, CO",1643,1633,-10,No delay,Delayed,29,1702,1738,14,1749,1752,3,0,0,0,126,139,96,638,0,0,0,0,0
19-01-2023,2023-01,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,169,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",600,559,-1,No delay,Delayed,58,657,752,7,740,759,19,0,0,0,220,240,175,1299,0,0,19,0,0
26-02-2023,2023-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4926,SWO,"Stillwater, OK",DFW,"Dallas/Fort Worth, TX",610,603,-7,No delay,Delayed,20,623,709,12,727,721,-6,0,0,0,77,78,46,225,0,0,0,0,0
20-03-2022,2022-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2347,IAH,"Houston, TX",DEN,"Denver, CO",1720,1716,-4,No delay,Delayed,7,1723,1825,24,1845,1849,4,0,0,0,145,153,122,862,0,0,0,0,0
27-06-2023,2023-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2389,SFO,"San Francisco, CA",MIA,"Miami, FL",2354,29,35,Short Delay,On Time,17,46,841,15,833,856,23,0,0,0,339,327,295,2585,23,0,0,0,0
02-04-2022,2022-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2805,SJC,"San Jose, CA",MSP,"Minneapolis, MN",620,626,6,No delay,Delayed,10,636,1141,4,1203,1145,-18,0,0,0,223,199,185,1575,0,0,0,0,0
09-12-2020,2020-12,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,221,ORD,"Chicago, IL",SFO,"San Francisco, CA",1845,1845,0,No delay,Delayed,30,1915,2106,11,2110,2117,7,0,0,0,265,272,231,1846,0,0,0,0,0
04-07-2023,2023-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1238,SAT,"San Antonio, TX",SLC,"Salt Lake City, UT",810,802,-8,No delay,Delayed,13,815,940,6,1005,946,-19,0,0,0,175,164,145,1087,0,0,0,0,0
29-12-2022,2022-12,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2106,IAH,"Houston, TX",EWR,"Newark, NJ",1940,2015,35,Short Delay,On Time,49,2104,100,9,6,109,63,0,0,0,206,234,176,1400,22,0,28,0,13
06-06-2022,2022-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1237,SFO,"San Francisco, CA",SEA,"Seattle, WA",857,911,14,No delay,Delayed,19,930,1105,7,1120,1112,-8,0,0,0,143,121,95,679,0,0,0,0,0
04-10-2022,2022-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,966,ROC,"Rochester, NY",CLT,"Charlotte, NC",600,554,-6,No delay,Delayed,9,603,730,9,755,739,-16,0,0,0,115,105,87,573,0,0,0,0,0
07-07-2019,2019-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5661,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",1755,1759,4,No delay,Delayed,17,1816,1930,5,1945,1935,-10,0,0,0,290,276,254,1947,0,0,0,0,0
04-11-2022,2022-11,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1476,TPA,"Tampa, FL",RDU,"Raleigh/Durham, NC",1006,959,-7,No delay,Delayed,11,1010,1136,7,1150,1143,-7,0,0,0,104,104,86,587,0,0,0,0,0
19-06-2022,2022-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,378,EWR,"Newark, NJ",LAS,"Las Vegas, NV",2143,2136,-7,No delay,Delayed,21,2157,2339,7,9,2346,-23,0,0,0,326,310,282,2227,0,0,0,0,0
26-08-2023,2023-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2827,FLL,"Fort Lauderdale, FL",STL,"St. Louis, MO",1550,1543,-7,No delay,Delayed,11,1554,1709,4,1740,1713,-27,0,0,0,170,150,135,1057,0,0,0,0,0
05-12-2019,2019-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,358,CLE,"Cleveland, OH",SLC,"Salt Lake City, UT",811,808,-3,No delay,Delayed,14,822,1009,8,1030,1017,-13,0,0,0,259,249,227,1565,0,0,0,0,0
31-07-2019,2019-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1579,MSP,"Minneapolis, MN",BWI,"Baltimore, MD",905,901,-4,No delay,Delayed,18,919,1228,5,1234,1233,-1,0,0,0,149,152,129,936,0,0,0,0,0
14-06-2019,2019-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6299,HNL,"Honolulu, HI",OGG,"Kahului, HI",1010,1007,-3,No delay,Delayed,14,1021,1043,4,1100,1047,-13,0,0,0,50,40,22,100,0,0,0,0,0
23-01-2020,2020-01,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3651,BUR,"Burbank, CA",SLC,"Salt Lake City, UT",1011,1007,-4,No delay,Delayed,16,1023,1257,7,1305,1304,-1,0,0,0,114,117,94,574,0,0,0,0,0
19-07-2021,2021-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5126,PIR,"Pierre, SD",DEN,"Denver, CO",620,617,-3,No delay,Delayed,6,623,614,9,651,623,-28,0,0,0,91,66,51,385,0,0,0,0,0
15-11-2021,2021-11,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3386,SAN,"San Diego, CA",SMF,"Sacramento, CA",1335,1331,-4,No delay,Delayed,14,1345,1501,6,1516,1507,-9,0,0,0,101,96,76,480,0,0,0,0,0
12-06-2022,2022-06,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4011,DTW,"Detroit, MI",IAD,"Washington, DC",1608,1607,-1,No delay,Delayed,22,1629,1728,10,1741,1738,-3,0,0,0,93,91,59,383,0,0,0,0,0
07-07-2020,2020-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,726,SFO,"San Francisco, CA",ATL,"Atlanta, GA",1310,1305,-5,No delay,Delayed,20,1325,2021,12,2044,2033,-11,0,0,0,274,268,236,2139,0,0,0,0,0
21-02-2020,2020-02,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2785,DTW,"Detroit, MI",LAX,"Los Angeles, CA",1745,1741,-4,No delay,Delayed,17,1758,1935,10,1955,1945,-10,0,0,0,310,304,277,1979,0,0,0,0,0
11-03-2020,2020-03,JetBlue Airways,JetBlue Airways: B6,B6,20409,1236,SJU,"San Juan, PR",STT,"Charlotte Amalie, VI",924,908,-16,No delay,Delayed,13,921,936,4,1000,940,-20,0,0,0,36,32,15,68,0,0,0,0,0
03-07-2020,2020-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1231,FLL,"Fort Lauderdale, FL",MCO,"Orlando, FL",1100,1054,-6,No delay,Delayed,20,1114,1150,6,1225,1156,-29,0,0,0,85,62,36,177,0,0,0,0,0
04-09-2019,2019-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1408,ATL,"Atlanta, GA",IND,"Indianapolis, IN",1745,1743,-2,No delay,Delayed,8,1751,1853,4,1915,1857,-18,0,0,0,90,74,62,432,0,0,0,0,0
30-01-2019,2019-01,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1216,DEN,"Denver, CO",LAX,"Los Angeles, CA",1245,1239,-6,No delay,Delayed,12,1251,1344,8,1418,1352,-26,0,0,0,153,133,113,862,0,0,0,0,0
14-04-2020,2020-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3591,EUG,"Eugene, OR",SEA,"Seattle, WA",1700,1655,-5,No delay,Delayed,11,1706,1754,4,1803,1758,-5,0,0,0,63,63,48,234,0,0,0,0,0
23-12-2020,2020-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3391,HOU,"Houston, TX",ATL,"Atlanta, GA",705,705,0,No delay,Delayed,9,714,938,4,1000,942,-18,0,0,0,115,97,84,696,0,0,0,0,0
13-08-2023,2023-08,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,273,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",830,1004,94,Long Delay,On Time,16,1020,1421,6,1303,1427,84,0,0,0,213,203,181,1372,36,0,48,0,0
25-06-2019,2019-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1726,SLC,"Salt Lake City, UT",ORD,"Chicago, IL",1700,1700,0,No delay,Delayed,16,1716,2052,12,2116,2104,-12,0,0,0,196,184,156,1250,0,0,0,0,0
27-12-2020,2020-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5510,DEN,"Denver, CO",HDN,"Hayden, CO",1405,1358,-7,No delay,Delayed,37,1435,1511,1,1513,1512,-1,0,0,0,68,74,36,141,0,0,0,0,0
17-03-2020,2020-03,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5296,ATL,"Atlanta, GA",MOB,"Mobile, AL",1809,1833,24,Short Delay,On Time,15,1848,1840,4,1831,1844,13,0,0,0,82,71,52,302,0,0,0,0,0
28-06-2019,2019-06,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,332,MIA,"Miami, FL",LGA,"New York, NY",1654,1717,23,Short Delay,On Time,26,1743,2105,5,1959,2110,71,0,0,0,185,233,202,1096,0,23,48,0,0
05-01-2023,2023-01,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,279,SEA,"Seattle, WA",BUR,"Burbank, CA",705,922,137,Long Delay,On Time,26,948,1155,6,940,1201,141,0,0,0,155,159,127,937,137,0,4,0,0
05-12-2022,2022-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3067,MDW,"Chicago, IL",BNA,"Nashville, TN",540,535,-5,No delay,Delayed,12,547,643,5,715,648,-27,0,0,0,95,73,56,395,0,0,0,0,0
25-05-2023,2023-05,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1777,FLL,"Fort Lauderdale, FL",EWR,"Newark, NJ",2050,2052,2,No delay,Delayed,33,2125,2340,10,2351,2350,-1,0,0,0,181,178,135,1065,0,0,0,0,0
15-02-2022,2022-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1044,EWR,"Newark, NJ",MSY,"New Orleans, LA",1030,1025,-5,No delay,Delayed,21,1046,1234,5,1258,1239,-19,0,0,0,208,194,168,1167,0,0,0,0,0
27-02-2020,2020-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2106,IAD,"Washington, DC",MIA,"Miami, FL",825,821,-4,No delay,Delayed,15,836,1104,7,1119,1111,-8,0,0,0,174,170,148,921,0,0,0,0,0
20-03-2022,2022-03,JetBlue Airways,JetBlue Airways: B6,B6,20409,62,PBI,"West Palm Beach/Palm Beach, FL",LGA,"New York, NY",1136,1150,14,No delay,Delayed,13,1203,1417,33,1429,1450,21,0,0,0,173,180,134,1035,14,0,7,0,0
29-10-2022,2022-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2423,ATL,"Atlanta, GA",OKC,"Oklahoma City, OK",830,827,-3,No delay,Delayed,12,839,929,3,945,932,-13,0,0,0,135,125,110,761,0,0,0,0,0
02-07-2019,2019-07,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5875,MLI,"Moline, IL",DFW,"Dallas/Fort Worth, TX",730,738,8,No delay,Delayed,16,754,938,12,939,950,11,0,0,0,129,132,104,691,0,0,0,0,0
08-12-2019,2019-12,Republic Airline,Republic Airline: YX,YX,20452,3556,SDF,"Louisville, KY",ORD,"Chicago, IL",1045,1105,20,Short Delay,On Time,11,1116,1112,5,1121,1117,-4,0,0,0,96,72,56,286,0,0,0,0,0
13-02-2023,2023-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1701,SJU,"San Juan, PR",MIA,"Miami, FL",2047,2035,-12,No delay,Delayed,12,2047,2207,9,2244,2216,-28,0,0,0,177,161,140,1045,0,0,0,0,0
21-06-2023,2023-06,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,108,ANC,"Anchorage, AK",SEA,"Seattle, WA",250,244,-6,No delay,Delayed,15,259,653,4,715,657,-18,0,0,0,205,193,174,1448,0,0,0,0,0
18-05-2023,2023-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,862,FLL,"Fort Lauderdale, FL",BOS,"Boston, MA",1034,1036,2,No delay,Delayed,18,1054,1345,7,1353,1352,-1,0,0,0,199,196,171,1237,0,0,0,0,0
01-08-2019,2019-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,59,DAL,"Dallas, TX",HOU,"Houston, TX",2100,2124,24,Short Delay,On Time,16,2140,2221,5,2210,2226,16,0,0,0,70,62,41,239,3,0,0,0,13
13-01-2023,2023-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1628,HOU,"Houston, TX",LAS,"Las Vegas, NV",815,821,6,No delay,Delayed,9,830,915,4,935,919,-16,0,0,0,200,178,165,1235,0,0,0,0,0
05-03-2019,2019-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2588,TPA,"Tampa, FL",LGA,"New York, NY",800,801,1,No delay,Delayed,15,816,1025,12,1050,1037,-13,0,0,0,170,156,129,1010,0,0,0,0,0
31-08-2022,2022-08,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1695,MCO,"Orlando, FL",IAH,"Houston, TX",721,718,-3,No delay,Delayed,17,735,832,6,850,838,-12,0,0,0,149,140,117,854,0,0,0,0,0
04-09-2022,2022-09,Allegiant Air,Allegiant Air: G4,G4,20368,653,AZA,"Phoenix, AZ",CID,"Cedar Rapids/Iowa City, IA",1555,1550,-5,No delay,Delayed,9,1559,2045,5,2050,2050,0,0,0,0,175,180,166,1240,0,0,0,0,0
13-09-2022,2022-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2108,DEN,"Denver, CO",BZN,"Bozeman, MT",1950,2011,21,Short Delay,On Time,20,2031,2147,5,2135,2152,17,0,0,0,105,101,76,524,0,0,0,0,17
11-03-2022,2022-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1399,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",955,1002,7,No delay,Delayed,15,1017,1159,5,1210,1204,-6,0,0,0,75,62,42,255,0,0,0,0,0
06-04-2021,2021-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5311,DEN,"Denver, CO",DTW,"Detroit, MI",1745,1809,24,Short Delay,On Time,36,1845,2316,6,2246,2322,36,0,0,0,181,193,151,1123,36,0,0,0,0
20-05-2021,2021-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,974,LAS,"Las Vegas, NV",MSP,"Minneapolis, MN",1335,1334,-1,No delay,Delayed,18,1352,1822,3,1846,1825,-21,0,0,0,191,171,150,1299,0,0,0,0,0
14-08-2019,2019-08,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1599,SNA,"Santa Ana, CA",DFW,"Dallas/Fort Worth, TX",1424,1429,5,No delay,Delayed,10,1439,1907,5,1934,1912,-22,0,0,0,190,163,148,1205,0,0,0,0,0
04-07-2023,2023-07,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,707,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",1945,1938,-7,No delay,Delayed,17,1955,2038,36,2102,2114,12,0,0,0,77,96,43,236,0,0,0,0,0
10-12-2022,2022-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,738,MSP,"Minneapolis, MN",STL,"St. Louis, MO",728,739,11,No delay,Delayed,27,806,915,6,916,921,5,0,0,0,108,102,69,448,0,0,0,0,0
09-04-2020,2020-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2587,DFW,"Dallas/Fort Worth, TX",ORF,"Norfolk, VA",2030,2014,-16,No delay,Delayed,12,2026,2331,5,26,2336,-50,0,0,0,176,142,125,1212,0,0,0,0,0
27-12-2019,2019-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3066,DFW,"Dallas/Fort Worth, TX",FSM,"Fort Smith, AR",1639,1635,-4,No delay,Delayed,16,1651,1731,4,1746,1735,-11,0,0,0,67,60,40,227,0,0,0,0,0
24-12-2019,2019-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5082,MKG,"Muskegon, MI",ORD,"Chicago, IL",550,544,-6,No delay,Delayed,41,625,553,8,607,601,-6,0,0,0,77,77,28,119,0,0,0,0,0
15-07-2020,2020-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4262,MSP,"Minneapolis, MN",BRD,"Brainerd, MN",1303,1300,-3,No delay,Delayed,14,1314,1340,3,1350,1343,-7,0,0,0,47,43,26,114,0,0,0,0,0
23-03-2020,2020-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2531,SLC,"Salt Lake City, UT",DTW,"Detroit, MI",2355,2347,-8,No delay,Delayed,10,2357,446,7,520,453,-27,0,0,0,205,186,169,1481,0,0,0,0,0
15-06-2020,2020-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2439,SFO,"San Francisco, CA",EWR,"Newark, NJ",840,835,-5,No delay,Delayed,16,851,1632,6,1647,1638,-9,0,0,0,307,303,281,2565,0,0,0,0,0
01-03-2019,2019-03,Envoy Air,Envoy Air: MQ,MQ,20398,3401,MLI,"Moline, IL",ORD,"Chicago, IL",608,556,-12,No delay,Delayed,29,625,700,38,720,738,18,0,0,0,72,102,35,139,0,0,18,0,0
14-02-2023,2023-02,Republic Airline,Republic Airline: YX,YX,20452,3464,ORD,"Chicago, IL",PIT,"Pittsburgh, PA",2105,2104,-1,No delay,Delayed,18,2122,2319,5,2335,2324,-11,0,0,0,90,80,57,413,0,0,0,0,0
28-04-2019,2019-04,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,62,ANC,"Anchorage, AK",JNU,"Juneau, AK",805,802,-3,No delay,Delayed,10,812,924,5,940,929,-11,0,0,0,95,87,72,571,0,0,0,0,0
28-08-2019,2019-08,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3257,DFW,"Dallas/Fort Worth, TX",ROW,"Roswell, NM",900,855,-5,No delay,Delayed,26,921,923,5,948,928,-20,0,0,0,108,93,62,435,0,0,0,0,0
13-12-2019,2019-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,499,DTW,"Detroit, MI",CLT,"Charlotte, NC",700,656,-4,No delay,Delayed,30,726,856,7,904,903,-1,0,0,0,124,127,90,500,0,0,0,0,0
18-07-2022,2022-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4067,MDW,"Chicago, IL",MSP,"Minneapolis, MN",1408,1806,238,Long Delay,On Time,16,1822,1925,8,1541,1933,232,0,0,0,93,87,63,349,0,232,0,0,0
27-02-2023,2023-02,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,502,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1203,1200,-3,No delay,Delayed,16,1216,1445,12,1505,1457,-8,0,0,0,122,117,89,641,0,0,0,0,0
02-04-2023,2023-04,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,57,SAN,"San Diego, CA",OGG,"Kahului, HI",910,934,24,Short Delay,On Time,18,952,1214,5,1215,1219,4,0,0,0,365,345,322,2541,0,0,0,0,0
28-11-2021,2021-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2540,MKE,"Milwaukee, WI",SRQ,"Sarasota/Bradenton, FL",915,912,-3,No delay,Delayed,8,920,1240,4,1315,1244,-31,0,0,0,180,152,140,1113,0,0,0,0,0
08-05-2019,2019-05,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1048,LAX,"Los Angeles, CA",SEA,"Seattle, WA",700,654,-6,No delay,Delayed,26,720,955,21,955,1016,21,0,0,0,175,202,155,954,0,0,21,0,0
10-03-2020,2020-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1634,CLT,"Charlotte, NC",JFK,"New York, NY",1537,1539,2,No delay,Delayed,17,1556,1718,7,1739,1725,-14,0,0,0,122,106,82,541,0,0,0,0,0
03-03-2022,2022-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1337,MDW,"Chicago, IL",PHL,"Philadelphia, PA",1305,1317,12,No delay,Delayed,9,1326,1547,4,1605,1551,-14,0,0,0,120,94,81,668,0,0,0,0,0
04-04-2022,2022-04,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5028,BHM,"Birmingham, AL",LGA,"New York, NY",1553,1635,42,Short Delay,On Time,12,1647,1945,9,1921,1954,33,0,0,0,148,139,118,866,24,0,0,0,9
